id,jp,zh,status,max_bytes,src,ctl,occurrences,note
exe:199f7ff4,レストアパックVol.9【皇帝編 １】,复刻包Vol.9【皇帝篇 １】,translated,45,199f7ff4e6,br=0 nl=0,1,
exe:35bb0c6b,ログ表示,显示日志,translated,12,35bb0c6b7d,br=0 nl=0,1,
exe:c8382099,ロード,读档,translated,9,c83820992b,br=0 nl=0,1,
exe:0507ff4b,"一度前の画面に戻り
再度この画面に入ってください。","请先返回上一画面
再重新进入本画面。",translated,73,0507ff4b0b,br=0 nl=1,1,多行
exe:64ceb06f,一緒に作りました,一起制作完成了,translated,24,64ceb06f12,br=0 nl=0,1,
exe:2adbde09,一行テスト,,skip,15,2adbde09a5,br=0 nl=0,1,不修改：开发期测试字符串
exe:39bb9100,"一行テスト
二行てすと",,skip,31,39bb91005a,br=0 nl=1,1,多行  不修改：开发期测试字符串  不修改：开发期测试字符串
exe:e4fe8a66,"一行テスト
二行てすと
3行てすと",,skip,45,e4fe8a6644,br=0 nl=2,1,多行  不修改：开发期测试字符串  不修改：开发期测试字符串
exe:ff100024,世界の壁,世界之壁,translated,12,ff10002492,br=0 nl=0,1,
exe:77e61f48,今にも寝そうです,马上就要睡着,translated,24,77e61f48b0,br=0 nl=0,1,
exe:80e651b3,今はちょっとぼーっとしてるかな,现在大概有点发呆吧,translated,45,80e651b35f,br=0 nl=0,1,
exe:277bbfbb,今はちょっと離れてるけどね。,现在稍微离开了一下呢。,translated,42,277bbfbb06,br=0 nl=0,1,
exe:8c85e314,"以下のパックがインストールされていません。
PlayStation®Storeでダウンロードして下さい
「","以下数据包尚未安装。
请在PlayStation®Store下载
「",translated,122,8c85e314e7,br=0 nl=2,1,多行
exe:d0c42fe9,"以下のパックがインストールされました。

「","已安装以下数据包。

「",translated,62,d0c42fe91a,br=0 nl=2,1,多行
exe:f5255a35,件名を入力する場合は,如需输入标题,translated,30,f5255a352b,br=0 nl=0,1,
exe:8c88d69f,件名を入力する場合はタップしてください,如需输入标题请点击此处,translated,57,8c88d69f80,br=0 nl=0,1,
exe:315690f5,位置オブジェクト名,,skip,27,315690f595,br=0 nl=0,1,不修改：数据表字段名，非界面文本
exe:08b5e993,何もありません,什么都没有,translated,21,08b5e99335,br=0 nl=0,1,
exe:26fc7037,何もお願いしていません,没有拜托任何事,translated,33,26fc703760,br=0 nl=0,1,
exe:5a860c21,作成個数が0以下になってしまっています。,,skip,58,5a860c21d6,br=0 nl=0,1,不修改：调试与断言文本，玩家看不到
exe:2cbfa539,"作業中、休養中のシャールは
出し入れする事ができません。","作业中、休养中的夏尔
无法放入或取出。",translated,82,2cbfa5399d,br=0 nl=1,1,多行
exe:e29993d1,修復作業を中断します。<CR>現時点まで修復した分は保存されます。<CR>本当に中断して良いですか？,将中断修复作业。<CR>目前已修复的部分会被保存。<CR>确定要中断吗？,translated,134,e29993d116,<CR> <CR> br=0 nl=0,1,
exe:8f0bf6c9,候補アイテムの数が0です。,,skip,37,8f0bf6c9df,br=0 nl=0,1,不修改：调试与断言文本，玩家看不到
exe:3e15bebe,値がnullです。,,skip,19,3e15bebe5e,br=0 nl=0,1,不修改：调试与断言文本，玩家看不到
exe:c0a72034,元気にしています,精神很好,translated,24,c0a72034df,br=0 nl=0,1,
exe:768d6e1f,先頭になるプロセスがありません。,,skip,48,768d6e1ffc,br=0 nl=0,1,不修改：调试与断言文本，玩家看不到
exe:37ba794b,全てのシャールが力尽きています。<CR>修復を中断しますか？<CR>（現在までの修復成果は保存されます）,所有夏尔都已精疲力尽。<CR>要中断修复吗？<CR>（目前的修复成果会被保存）,translated,140,37ba794b0b,<CR> <CR> br=0 nl=0,1,
exe:6631571f,判定処理が作成されませんでした。,,skip,48,6631571fb3,br=0 nl=0,1,不修改：调试与断言文本，玩家看不到
exe:587e14a9,削除するメールを選択してください,请选择要删除的邮件,translated,48,587e14a950,br=0 nl=0,1,
exe:44949d52,削除できるメールがありません。,没有可删除的邮件。,translated,45,44949d5228,br=0 nl=0,1,
exe:551efe26,削除できる記事がありません。,没有可删除的条目。,translated,42,551efe26ee,br=0 nl=0,1,
exe:d175876d,助けて系,求助类,translated,12,d175876d75,br=0 nl=0,1,
exe:eb9ee0b8,動きやすさ,,skip,15,eb9ee0b847,br=0 nl=0,1,不修改：同名字符串是 haircategory_data.bin / position_data.bin 的表头列名，引擎可能按列名查找
exe:a230bff6,取り出し,取出,translated,12,a230bff64b,br=0 nl=0,1,
exe:6e6eaf1a,取り出し中,取出中,translated,15,6e6eaf1a14,br=0 nl=0,1,
exe:08d10334,"受信箱、送信箱のメールを
すべて削除します。","收件箱与发件箱的邮件
将全部删除。",translated,64,08d1033439,br=0 nl=1,1,多行
exe:e48e0648,呆ける(暇),,skip,14,e48e0648ec,br=0 nl=0,1,不修改：行为/动作计时标签名，非界面文本
exe:48b4672e,喉が渇いています,口渴了,translated,24,48b4672efb,br=0 nl=0,1,
exe:95941733,外出だるい,懒得外出,translated,15,95941733bf,br=0 nl=0,1,
exe:6cb7ac62,"契約のために
シャール無料券を消費しますか？","要消耗夏尔免费券
来签约吗？",translated,64,6cb7ac62bd,br=0 nl=1,1,多行
exe:28f4c355,嫁の移動位置,,skip,18,28f4c355c0,br=0 nl=0,1,不修改：数据表字段名，非界面文本
exe:96249d6a,完全就寝。寝ている,,skip,27,96249d6aa1,br=0 nl=0,1,不修改：行为/动作计时标签名，非界面文本
exe:eb432743,寧の状態,,skip,12,eb432743a2,br=0 nl=0,1,不修改：数据表字段名，非界面文本
exe:7a39c09f,少し地味,略显朴素,translated,12,7a39c09f77,br=0 nl=0,1,
exe:ced4fb00,少し派手,略显华丽,translated,12,ced4fb005b,br=0 nl=0,1,
exe:81f5181f,就寝。ベッドに入る,,skip,27,81f5181fdc,br=0 nl=0,1,不修改：行为/动作计时标签名，非界面文本
exe:6b2c6098,就寝。寝ている,,skip,21,6b2c6098e0,br=0 nl=0,1,不修改：行为/动作计时标签名，非界面文本
exe:69e7693c,就寝。待機状態になる,,skip,30,69e7693c96,br=0 nl=0,1,不修改：行为/动作计时标签名，非界面文本
exe:d306a8d8,崩壊編ボイスパック,崩坏篇语音包,translated,27,d306a8d8d8,br=0 nl=0,1,
exe:34a7656d,巣へ行った時間（古）,,skip,30,34a7656d8f,br=0 nl=0,1,不修改：数据表字段名，非界面文本
exe:e23582dc,巣へ行った時間（新）,,skip,30,e23582dc21,br=0 nl=0,1,不修改：数据表字段名，非界面文本
exe:1cad1129,床入り,就寝,translated,9,1cad112950,br=0 nl=0,1,
exe:b7f3ce5f,廃墟修復を開始しますか？,要开始修复废墟吗？,translated,36,b7f3ce5f88,br=0 nl=0,1,
exe:7f18d9c5,必要な時間が経過していません。,尚未经过所需时间。,translated,45,7f18d9c530,br=0 nl=0,1,
exe:fb4ebf5f,思い出,回忆,translated,9,fb4ebf5f91,br=0 nl=0,1,
exe:d249108f,悪そうです,心情不佳,translated,15,d249108f7d,br=0 nl=0,1,
exe:a29ab04a,情報を見る,查看信息,translated,15,a29ab04a59,br=0 nl=0,1,
exe:60a1005b,戻る,返回,translated,6,60a1005be6,br=0 nl=0,1,
exe:d045d137,所持数が多い順,按持有数降序,translated,21,d045d13796,br=0 nl=0,1,
exe:0ae0a67d,所持数が少ない順,按持有数升序,translated,24,0ae0a67d5a,br=0 nl=0,1,
exe:eeab2d53,扉を閉じて、ダイブゲートに戻ります。<CR>よろしいですか？,关上门，返回潜行之门。<CR>确定吗？,translated,82,eeab2d5384,<CR> br=0 nl=0,1,
exe:709985c4,手洗い中,洗手中,translated,12,709985c49b,br=0 nl=0,1,
exe:514cc975,採取できないアイテム,无法采集的道具,translated,30,514cc97560,br=0 nl=0,1,
exe:b4a82291,撫でた回数（多）,,skip,24,b4a82291a7,br=0 nl=0,1,不修改：数据表字段名，非界面文本
exe:9e4af7f4,撫でた回数（少）,,skip,24,9e4af7f4e0,br=0 nl=0,1,不修改：数据表字段名，非界面文本
exe:d5094e86,撫でられた時間（古）,,skip,30,d5094e863b,br=0 nl=0,1,不修改：数据表字段名，非界面文本
exe:decd75f1,撫でられた時間（新）,,skip,30,decd75f126,br=0 nl=0,1,不修改：数据表字段名，非界面文本
exe:332e39c4,文字数が許容量を超過しています。,字数超出上限。,translated,48,332e39c4a1,br=0 nl=0,1,
exe:c2bb57fd,"新しい仮想世界を
ねりこさんが持ってきてくれるようです！","妮莉库小姐好像
带来了新的虚拟世界！",translated,82,c2bb57fdaa,br=0 nl=1,1,多行
exe:7940bc4b,新着メール,新邮件,translated,15,7940bc4bb2,br=0 nl=0,1,
exe:c39d2264,"既にシェルノサージュのアカウントが
存在します。「はい」を選択すると過去の
アカウント情報が全て消えますが、
よろしいですか？","本作的账号已经存在。
选择“是”之后，过去的账号信息
将全部消失，
确定吗？",translated,183,c39d226434,br=0 nl=3,1,多行
exe:b39bd940,"既にセーブデータが存在します。
セーブデータは１つしか保存できません。
「はい」を選択すると、セーブデータを
消去しますが、よろしいですか？","存档已经存在。
存档只能保存一份。
选择“是”之后，将删除现有存档，
确定吗？",translated,204,b39bd94069,br=0 nl=3,1,多行
exe:602aa1c5,時間を決める,决定时间,translated,18,602aa1c5d9,br=0 nl=0,1,
exe:f6e027d0,時間を設定してください。,请设定时间。,translated,36,f6e027d0b9,br=0 nl=0,1,
exe:e36e7458,普通にしています,心情平常,translated,24,e36e74589b,br=0 nl=0,1,
exe:61412789,書き物,书写,translated,9,6141278968,br=0 nl=0,1,
exe:88549dac,書き物中,书写中,translated,12,88549dacfa,br=0 nl=0,1,
exe:6285c901,最大レベルです,已是最大等级,translated,21,6285c9018a,br=0 nl=0,1,
exe:e3ea4274,"最終チェック中です。
しばらくお待ちください","正在进行最终检查。
请稍候",translated,64,e3ea42741a,br=0 nl=1,1,多行
exe:606ef9ca,服に着替えた,换上了衣服,translated,18,606ef9ca56,br=0 nl=0,1,
exe:7fb43ad7,本当に採取を中止しますか？,确定要中止采集吗？,translated,39,7fb43ad747,br=0 nl=0,1,
exe:e2f064de,材料調達。待機状態になる,,skip,36,e2f064de23,br=0 nl=0,1,不修改：行为/动作计时标签名，非界面文本
exe:ffd16f6f,材料調達。立ち止まる,,skip,30,ffd16f6f3b,br=0 nl=0,1,不修改：行为/动作计时标签名，非界面文本
exe:dd78b84a,検索条件が入力されていません,尚未输入检索条件,translated,42,dd78b84a46,br=0 nl=0,1,
exe:6da0637f,歌っている,正在歌唱,translated,15,6da0637f64,br=0 nl=0,1,
exe:330ced29,汎用メニューが限界に達しました,通用菜单已达上限,translated,45,330ced2921,br=0 nl=0,1,
exe:27c31c36,派手さ,,skip,9,27c31c36ff,br=0 nl=0,1,不修改：同名字符串是 haircategory_data.bin / position_data.bin 的表头列名，引擎可能按列名查找
exe:aba4d302,渇き我慢中,忍耐口渴中,translated,15,aba4d30279,br=0 nl=0,1,
exe:45bda9df,無限ループに陥りました。,,skip,36,45bda9df0b,br=0 nl=0,1,不修改：调试与断言文本，玩家看不到
exe:7bf9951f,片付け中,收拾中,translated,12,7bf9951f0d,br=0 nl=0,1,
exe:991c1e17,状態が作成されませんでした。,,skip,42,991c1e176e,br=0 nl=0,1,不修改：调试与断言文本，玩家看不到
exe:b50599d3,献立思考。待機状態になる,,skip,36,b50599d314,br=0 nl=0,1,不修改：行为/动作计时标签名，非界面文本
exe:870da1cd,"現在オフラインです。

オフラインではゲームの初期登録が出来ない為
オープニングイベント後、進行できなくなります。","当前处于离线状态。

离线状态下无法完成初始注册
开场事件之后将无法继续进行。",translated,165,870da1cde9,br=0 nl=3,1,多行
exe:8acfccf6,"現在オフラインです。

ネットワークに接続されていない場合、
「NEWGAME」でゲームを開始する事は出来ません。
「CONTINUE」で開始の場合は、プレイ中に接続が
確立すれば、ネットワークを利用した機能も
遊べる様になります。
","当前处于离线状态。

未连接网络时，
无法通过“NEWGAME”开始游戏。
若以“CONTINUE”开始，游戏过程中
一旦建立连接，也可以使用
需要联网的功能。
",translated,307,8acfccf65f,br=0 nl=7,1,多行
exe:8000dcd9,"現在時刻を取得するために、
ネットワークへ接続する必要があります。

現在ネットワークに接続できない場合、
ネットワークに接続できる場所で
再試行してください。","为获取当前时间，
需要连接网络。

若当前无法连接网络，
请移动到可以联网的地方
后重试。",translated,230,8000dcd945,br=0 nl=5,1,多行
exe:da2a4ddb,現在閲覧できるHISTORYはありません,当前没有可查阅的HISTORY,translated,46,da2a4ddb34,br=0 nl=0,1,
exe:6640cf65,疲れています,有些疲惫,translated,18,6640cf658b,br=0 nl=0,1,
exe:6d4e6e09,疲れている,正在疲惫,translated,15,6d4e6e09f0,br=0 nl=0,1,
exe:42563b19,"登録が完了しました。
彼女と二人のセカイを心ゆくまで
お楽しみください。","注册已完成。
愿您尽情享受
与她二人的世界。",translated,104,42563b19ac,br=0 nl=2,1,多行
exe:e707deff,"登録中です。
しばらくお待ちください","正在注册。
请稍候",translated,52,e707deff62,br=0 nl=1,1,多行
exe:88483cb1,皇帝編ボイスパック,皇帝篇语音包,translated,27,88483cb1ee,br=0 nl=0,1,
exe:9c0ce029,眠い,困倦,translated,6,9c0ce029cd,br=0 nl=0,1,
exe:17a51885,眠そうにしています,有些困倦,translated,27,17a51885af,br=0 nl=0,1,
exe:9dba9d2f,着替え,换装,translated,9,9dba9d2fbd,br=0 nl=0,1,
exe:77587098,着替え中,换装中,translated,12,77587098d9,br=0 nl=0,1,
exe:71a49ab4,着替え思考中,正在考虑换装,translated,18,71a49ab419,br=0 nl=0,1,
exe:e0a3cedb,禁止を解除しますか？,要解除屏蔽吗？,translated,30,e0a3cedb73,br=0 nl=0,1,
exe:ab6834de,"種族変更は
レベル１０以上のシャールのみ可能です。","变更种族
仅限等级１０以上的夏尔。",translated,73,ab6834dea8,br=0 nl=1,1,多行
exe:a5842fb2,空きボックス,空置的箱子,translated,18,a5842fb2e9,br=0 nl=0,1,
exe:43b850ca,端末の操作位置,,skip,21,43b850ca57,br=0 nl=0,1,不修改：数据表字段名，非界面文本
exe:890ebc45,端末の設置位置,,skip,21,890ebc4580,br=0 nl=0,1,不修改：数据表字段名，非界面文本
exe:c373354e,自分の巣へ,回自己的巢,translated,15,c373354ec2,br=0 nl=0,1,
exe:023a7669,良さそうです,心情不错,translated,18,023a766954,br=0 nl=0,1,
exe:421f144f,装備(着替え),装备(换装),translated,17,421f144fdc,br=0 nl=0,1,
exe:d939e8dd,装備を外す,卸下装备,translated,15,d939e8dd3c,br=0 nl=0,1,
exe:15de8e18,装備＆スキル取得 》スキル習得,装备＆技能获取 》习得技能,translated,43,15de8e1804,br=0 nl=0,1,
exe:6b400f90,装備＆スキル取得 》装備品取得,装备＆技能获取 》获取装备,translated,43,6b400f9098,br=0 nl=0,1,
exe:e52ed221,親情報がありません。,,skip,30,e52ed2213b,br=0 nl=0,1,不修改：调试与断言文本，玩家看不到
exe:edd43922,設定しました。,设置完成。,translated,21,edd43922b6,br=0 nl=0,1,
exe:d6570fef,試練編ボイスパック,试炼篇语音包,translated,27,d6570fef86,br=0 nl=0,1,
exe:b8164ad7,起床。待機状態になる,,skip,30,b8164ad70e,br=0 nl=0,1,不修改：行为/动作计时标签名，非界面文本
exe:917be8e5,起床。起き上がる,起床。起身,translated,24,917be8e54b,br=0 nl=0,1,
exe:dece1c9c,超コッテリ,极浓郁,translated,15,dece1c9ce1,br=0 nl=0,1,
exe:c3992815,超サッパリ,极清淡,translated,15,c399281521,br=0 nl=0,1,
exe:508b0941,超最悪です,心情糟透,translated,15,508b094171,br=0 nl=0,1,
exe:9ca64902,近くの庭,附近庭院,translated,12,9ca649029c,br=0 nl=0,1,
exe:28b49824,追加するHymPを入力してください。,请输入要追加的 HymP。,translated,46,28b4982472,br=0 nl=0,1,
exe:1e150d6e,追加できるHymPがありません。,没有可追加的HymP。,translated,40,1e150d6ed5,br=0 nl=0,1,
exe:652ded92,追加可能なHymPを越えています。,超出可追加的 HymP 上限。,translated,43,652ded9222,br=0 nl=0,1,
exe:37bf30d8,"送信先がありません。
メールの送信は、
フォローしたユーザーのみ可能です。","没有可发送的对象。
邮件仅可发送给
已关注的用户。",translated,107,37bf30d809,br=0 nl=2,1,多行
exe:c5f2f17c,送信先を指定してください,请指定收件人,translated,36,c5f2f17c94,br=0 nl=0,1,
exe:256c77ce,週間ランキング,周排行榜,translated,21,256c77ce4a,br=0 nl=0,1,
exe:02d73b42,運営:シャール情報,运营:夏尔信息,translated,25,02d73b42ff,br=0 nl=0,1,
exe:65257670,運営:フレンド情報,运营:好友信息,translated,25,652576704e,br=0 nl=0,1,
exe:19dc621c,"選択されたメッセージを
削除しても良いですか？","确定要删除
所选的留言吗？",translated,67,19dc621c7e,br=0 nl=1,1,多行
exe:cc10f0bd,部屋に戻る,回到房间,translated,15,cc10f0bd59,br=0 nl=0,1,
exe:9ef677fb,配列の数が0です。,,skip,25,9ef677fb0c,br=0 nl=0,1,不修改：调试与断言文本，玩家看不到
exe:ef35db92,長さタグ,,skip,12,ef35db9274,br=0 nl=0,1,不修改：数据表字段名，非界面文本
exe:3da5c185,閉じる,关闭,translated,9,3da5c18551,br=0 nl=0,1,
exe:14748a4a,"関連WEBページへアクセスします。
よろしいですか？","将访问相关的WEB页面。
确定吗？",translated,70,14748a4a8d,br=0 nl=1,1,多行
exe:a00525b8,雑貨屋ねりこ,杂货店妮莉库,translated,18,a00525b841,br=0 nl=0,1,
exe:aa4528b9,離席から復帰,从离席返回,translated,18,aa4528b9c0,br=0 nl=0,1,
exe:33982421,風呂。シャワー中,,skip,24,33982421fd,br=0 nl=0,1,不修改：行为/动作计时标签名，非界面文本
exe:fc8066ef,風呂。シャワー浴び始め,,skip,33,fc8066ef8d,br=0 nl=0,1,不修改：行为/动作计时标签名，非界面文本
exe:5e7135eb,風呂。シャワー浴び終わり,,skip,36,5e7135ebb4,br=0 nl=0,1,不修改：行为/动作计时标签名，非界面文本
exe:3d7cbf40,風呂。待機状態になる,,skip,30,3d7cbf40a6,br=0 nl=0,1,不修改：行为/动作计时标签名，非界面文本
exe:1781cfe2,風呂。浴槽から出る,,skip,27,1781cfe289,br=0 nl=0,1,不修改：行为/动作计时标签名，非界面文本
exe:02c57836,風呂。浴槽に入る,,skip,24,02c5783624,br=0 nl=0,1,不修改：行为/动作计时标签名，非界面文本
exe:ffb6fc81,食器洗い,洗碗,translated,12,ffb6fc8135,br=0 nl=0,1,
exe:4630a7dd,飲み物,饮料,translated,9,4630a7dd90,br=0 nl=0,1,
exe:dd61ef98,７通投稿フォーム,７通投稿表单,translated,24,dd61ef984c,br=0 nl=0,1,
